B1x,B2x,B3x,B4x
-0.11693672,-0.11708252,-0.11360673,-0.11382661
-0.116897464,-0.11785884,-0.113601565,-0.113747954
-0.11793842,-0.11756669,-0.11483441,-0.115089454
-0.11676069,-0.11668525,-0.11353608,-0.11373053
-0.1169375,-0.11661817,-0.11366763,-0.11354785
-0.11902456,-0.118102334,-0.114582956,-0.11512949
-0.11828564,-0.11655609,-0.113725685,-0.11439053
-0.11663189,-0.11714785,-0.11458077,-0.11391264
-0.11813178,-0.11802964,-0.11448793,-0.115571484
-0.11653457,-0.11653652,-0.11357744,-0.11386977
-0.11686786,-0.11663902,-0.11317358,-0.113967285
-0.1187189,-0.11755103,-0.11492451,-0.11461435
-0.1174376,-0.116717294,-0.11383237,-0.11387129
-0.11745982,-0.11692393,-0.11380615,-0.11427436
-0.11807207,-0.11794311,-0.11481114,-0.11534522
-0.116675876,-0.116556,-0.11358911,-0.113434516
-0.1170977,-0.1163915,-0.11461343,-0.11422865
-0.11827828,-0.11870488,-0.11541988,-0.11520572
-0.11714809,-0.1173293,-0.11338462,-0.11421138
-0.11725469,-0.11744751,-0.11417973,-0.114595756
-0.11772587,-0.11819053,-0.11571103,-0.11499159
-0.116997994,-0.11697211,-0.11371269,-0.11412652
-0.11650512,-0.11642363,-0.11338149,-0.11450074
-0.11870185,-0.118279,-0.11547768,-0.11477993
-0.11722456,-0.1163706,-0.113608494,-0.11381592
-0.11746992,-0.11704967,-0.11385991,-0.114221
-0.11799701,-0.11831987,-0.11515435,-0.115024224
-0.11783085,-0.11700419,-0.11438042,-0.11409239
-0.11749635,-0.11664648,-0.113707624,-0.113385305
-0.11850069,-0.11779238,-0.11465323,-0.114583984
-0.116805375,-0.11721729,-0.11425781,-0.11405883
-0.1158625,-0.11706772,-0.11275357,-0.114220954
-0.11742421,-0.11743589,-0.11559735,-0.115451515
-0.11684839,-0.11694653,-0.11359038,-0.11384829
-0.11761396,-0.11701367,-0.114264704,-0.11407597
-0.119228855,-0.11832275,-0.11539151,-0.11467607
-0.11754732,-0.11672403,-0.11362715,-0.11433135
-0.11654619,-0.11695033,-0.11388056,-0.114561714
-0.11812548,-0.118212245,-0.115090825,-0.11533813
-0.11683832,-0.117368065,-0.1147624,-0.11421728
-0.11734228,-0.1175642,-0.114260115,-0.11473286
-0.118391946,-0.11779531,-0.11492832,-0.11521621
-0.11725664,-0.11689737,-0.11454658,-0.11407934
-0.11676981,-0.116038874,-0.11454272,-0.11422925
-0.118134715,-0.11762514,-0.11500468,-0.11515459
-0.11694614,-0.11745219,-0.11373043,-0.11393174
-0.11757539,-0.117834285,-0.11316992,-0.11433164
-0.1188248,-0.11769585,-0.11411519,-0.11549117
-0.11747851,-0.11771133,-0.11452891,-0.11447604
-0.11693702,-0.11723232,-0.11459164,-0.11377065
-0.11809345,-0.11793902,-0.1142287,-0.115459464
-0.11622129,-0.116491936,-0.114242874,-0.11399541
-0.11813672,-0.11699375,-0.11373603,-0.11369307
-0.11769976,-0.11696474,-0.114423536,-0.11471386
-0.11718462,-0.116599515,-0.11371138,-0.11382876
-0.1165122,-0.117344774,-0.1138957,-0.11469296
-0.11824508,-0.11773926,-0.11419048,-0.11509907
-0.11708037,-0.11638657,-0.11448672,-0.11399765
-0.11685346,-0.11710112,-0.11418213,-0.11440639
-0.118032955,-0.117755614,-0.11463525,-0.11495771
-0.12230196,-0.1230041,-0.119350925,-0.11956289
-0.11718862,-0.11709712,-0.11315137,-0.11436621
-0.11876772,-0.11748697,-0.11472124,-0.1151188
-0.11746381,-0.11642109,-0.11420181,-0.11423135
-0.11704258,-0.11678213,-0.11460171,-0.11381011
-0.11812593,-0.11789781,-0.11472241,-0.115129784
-0.117262885,-0.11760962,-0.11390996,-0.11407217
-0.116690084,-0.1165273,-0.11432095,-0.11386132
-0.11804638,-0.11834399,-0.114676856,-0.11475229
-0.11680448,-0.11671054,-0.113753065,-0.114064835
-0.1178023,-0.11660503,-0.11406581,-0.1142167
-0.118882954,-0.118058205,-0.11517588,-0.11480385
-0.11616274,-0.117362216,-0.11399957,-0.113308646
-0.11731279,-0.11620293,-0.11406089,-0.11377144
-0.118548885,-0.11776568,-0.11464746,-0.11518222
-0.11689248,-0.11711152,-0.11466191,-0.11414008
-0.117702685,-0.117124215,-0.113510646,-0.114021584
-0.117461465,-0.117518306,-0.11512265,-0.11505482
-0.117380306,-0.11728443,-0.11408217,-0.11398574
-0.11641236,-0.11594038,-0.11420605,-0.11386724
-0.11881821,-0.11760249,-0.11425273,-0.11488311
-0.11653423,-0.117543556,-0.1135746,-0.113344036
-0.11707578,-0.11718305,-0.11410312,-0.113801464
-0.11864766,-0.118211314,-0.114244774,-0.11522359
-0.1178457,-0.11744126,-0.11445757,-0.11417027
-0.117688715,-0.11787363,-0.114245854,-0.11441592
-0.11823833,-0.11785264,-0.115605995,-0.1150648
-0.117368124,-0.11691596,-0.11408482,-0.113643706
-0.117381595,-0.11669028,-0.11276376,-0.11397167
-0.11833505,-0.118171774,-0.11422968,-0.114697516
-0.116977,-0.11667011,-0.1133459,-0.11454736
-0.117289506,-0.1169224,-0.114734136,-0.11440674
-0.1182873,-0.118198134,-0.114347994,-0.11533604
-0.11726928,-0.117912546,-0.11445166,-0.11354444
-0.117530905,-0.117361225,-0.114299655,-0.114508785
-0.11839048,-0.118029155,-0.11605034,-0.114994384
-0.11781655,-0.11731304,-0.114154056,-0.11417637
-0.11728139,-0.11824419,-0.1141394,-0.11353531
-0.117997155,-0.117290914,-0.11512281,-0.11495215
-0.11777236,-0.116738334,-0.11380224,-0.11438682
-0.117418945,-0.117047355,-0.113870166,-0.11416743
-0.117572404,-0.11816235,-0.1139044,-0.11489155
-0.11769946,-0.11720674,-0.11282514,-0.11395879
-0.116563335,-0.1164315,-0.11436836,-0.11414175
-0.1181003,-0.11777158,-0.114711285,-0.11475928
-0.11773647,-0.11654224,-0.112724945,-0.11415391
-0.117428266,-0.11705029,-0.115211226,-0.11439135
-0.11772027,-0.11872598,-0.1147753,-0.11517749
-0.116744086,-0.11679981,-0.11460298,-0.114168026
-0.11713062,-0.116196975,-0.11387529,-0.114368215
-0.1178017,-0.11767769,-0.11495693,-0.11552777
-0.11649575,-0.11661768,-0.11378906,-0.11374712
-0.11716314,-0.11685933,-0.11442802,-0.11425439
-0.11807289,-0.118579105,-0.11521695,-0.11503403
-0.116841696,-0.1167019,-0.11389409,-0.11439941
-0.117546186,-0.117521144,-0.113976955,-0.11408111
-0.11823604,-0.11798559,-0.11402553,-0.114959374
-0.11741797,-0.11683462,-0.114268646,-0.11417099
-0.117493406,-0.11778925,-0.11383629,-0.11422031
-0.117356695,-0.117402196,-0.11450181,-0.114874266
-0.11676812,-0.1173481,-0.11441171,-0.114347994
-0.11760205,-0.11651894,-0.11408272,-0.1141666
-0.11797134,-0.117886424,-0.1145188,-0.11519434
-0.11735693,-0.11747329,-0.114638045,-0.114332415
-0.11766899,-0.11735859,-0.11443218,-0.114114836
-0.11834262,-0.11829321,-0.114941016,-0.11538589
-0.11747672,-0.11667329,-0.1139374,-0.11341816
-0.11706841,-0.11663525,-0.114003465,-0.114318654
-0.11824115,-0.11694825,-0.11469966,-0.114780426
-0.117655024,-0.116979636,-0.115236714,-0.11428286
-0.1171024,-0.1165023,-0.11464609,-0.11397924
-0.11662754,-0.116546534,-0.113519534,-0.113545954
-0.1168977,-0.116932176,-0.11420312,-0.11367607
-0.117676474,-0.11649462,-0.11369614,-0.11417607
-0.11710332,-0.11869101,-0.11511983,-0.114824556
-0.1164583,-0.11707129,-0.11420312,-0.11437299
-0.11850913,-0.11667911,-0.11424185,-0.11438819
-0.11955991,-0.11795537,-0.114312254,-0.11451558
-0.11713247,-0.116534814,-0.11491821,-0.113532424
-0.11603018,-0.11664208,-0.113006786,-0.11387403
-0.11879741,-0.1189599,-0.1156228,-0.11514316
-0.117326654,-0.11701103,-0.11395879,-0.11430152
-0.11810835,-0.11711357,-0.11418287,-0.11477401
-0.1177061,-0.11710767,-0.11510084,-0.11450626
-0.1176004,-0.11653002,-0.11457529,-0.11398681
-0.11750157,-0.11671372,-0.114193514,-0.114031054
-0.118173875,-0.11821075,-0.11589287,-0.115388475
-0.11829189,-0.11718212,-0.11442529,-0.11414399
-0.11609175,-0.116541944,-0.11433081,-0.11352022
-0.11862104,-0.117612556,-0.11528311,-0.11525474
-0.11664053,-0.116882324,-0.11399756,-0.11493896
-0.11742593,-0.11705844,-0.11455865,-0.1142025
-0.11817441,-0.11899102,-0.115161024,-0.11502256
-0.11696714,-0.11619419,-0.11374386,-0.11386885
-0.116211474,-0.116217814,-0.11338731,-0.11404498
-0.11846938,-0.117759764,-0.11544317,-0.114694476
-0.11791029,-0.11737089,-0.11398027,-0.11374165
-0.1178564,-0.116619386,-0.11346133,-0.11436905
-0.11865288,-0.118263185,-0.11520088,-0.114554144
-0.116214015,-0.11583189,-0.11378906,-0.11430249
-0.11665771,-0.117337205,-0.11412607,-0.114411235
-0.11837188,-0.118034765,-0.11455737,-0.11502935
-0.11661093,-0.11673482,-0.11438725,-0.114592716
-0.11715386,-0.11723276,-0.11439185,-0.113462545
-0.11751753,-0.117927,-0.11538775,-0.115168795
-0.11714824,-0.11765889,-0.11460166,-0.11401733
-0.116092525,-0.115811765,-0.113916695,-0.11395683
-0.11825986,-0.11733995,-0.11481269,-0.11498628
-0.116840914,-0.116668895,-0.113554046,-0.11375181
-0.11773374,-0.116760895,-0.1140939,-0.11355577
-0.11888496,-0.1171937,-0.11476357,-0.115239546
-0.11778208,-0.11748042,-0.11339693,-0.11409781
-0.11746454,-0.117012404,-0.11366367,-0.11417325
-0.11819215,-0.11841792,-0.11437138,-0.1147876
-0.11703565,-0.11683838,-0.11457808,-0.11420576
-0.117334865,-0.116474316,-0.11317456,-0.1137017
-0.1169285,-0.117914215,-0.114997014,-0.114598095
-0.1168143,-0.1170643,-0.113768995,-0.11447529
-0.117362104,-0.11695107,-0.11257525,-0.11389242
-0.1180498,-0.11724444,-0.11402959,-0.114822745
-0.117119774,-0.117134176,-0.1146106,-0.11398418
-0.117099956,-0.116946295,-0.11485845,-0.11357319
-0.11843516,-0.11804336,-0.11496021,-0.1150892
-0.1176313,-0.11674996,-0.113419436,-0.11400585
-0.11612661,-0.116624415,-0.11401792,-0.11333267
-0.11729713,-0.11711665,-0.11319331,-0.1142977
-0.11858018,-0.11666353,-0.1146103,-0.11405532
-0.11837691,-0.11655625,-0.114321336,-0.11364512
-0.11747222,-0.11881904,-0.114497945,-0.115024224
-0.11626866,-0.11680971,-0.113524415,-0.11411699
-0.11751826,-0.117549464,-0.11413847,-0.1135418
-0.11761524,-0.11815572,-0.11494057,-0.114708886
-0.11647324,-0.116908446,-0.11403672,-0.11378384
-0.11777852,-0.117569044,-0.11410464,-0.11382768
-0.11772871,-0.11838101,-0.11524576,-0.11494341
-0.11661582,-0.11619302,-0.11220127,-0.113674164
-0.11755605,-0.116561376,-0.11309658,-0.113924466
-0.11913774,-0.11804297,-0.11486367,-0.1149312
-0.11691537,-0.11764121,-0.113975,-0.11371738
-0.11623736,-0.11656661,-0.11371455,-0.113954246
-0.11845708,-0.11856075,-0.11489703,-0.11477178
-0.11764257,-0.11746216,-0.1140458,-0.11487851
-0.11578462,-0.11693032,-0.11398735,-0.11433236
-0.11741944,-0.11753813,-0.1157648,-0.11484687
-0.11830747,-0.1165788,-0.1142625,-0.114371225
-0.11787188,-0.116678715,-0.11382172,-0.113751315
-0.11841361,-0.117766544,-0.11465786,-0.115435995
-0.117905274,-0.11646547,-0.114654005,-0.11369263
-0.11783741,-0.117229596,-0.11426778,-0.11377685
-0.11734414,-0.11717558,-0.11448755,-0.11497505
-0.117804006,-0.11765053,-0.11415454,-0.11432246
-0.11633794,-0.116710745,-0.11394584,-0.11414317
-0.11792959,-0.11831264,-0.11480503,-0.114073195
-0.116208054,-0.11707822,-0.113649845,-0.11435723
-0.11680372,-0.1163335,-0.11392461,-0.11424248
-0.11827519,-0.118030764,-0.114720605,-0.11574595
-0.11667003,-0.116986826,-0.11414312,-0.11388681
-0.117354296,-0.116434716,-0.11474927,-0.114456296
-0.11818359,-0.1179438,-0.115615085,-0.114861965
-0.1172603,-0.11676328,-0.114028074,-0.11410634
-0.11807056,-0.117081925,-0.11449023,-0.1145645
-0.11699233,-0.117783405,-0.11465347,-0.114635065
-0.1168021,-0.117311135,-0.1132894,-0.114350244
-0.11664955,-0.11711402,-0.11458564,-0.11381382
-0.11798652,-0.11803682,-0.11478813,-0.11522026
-0.11781274,-0.11676314,-0.114100195,-0.113754
-0.11713735,-0.11715454,-0.11409165,-0.113817036
-0.11845064,-0.11792686,-0.115024075,-0.11459712
-0.11780347,-0.11688642,-0.11453731,-0.11314726
-0.11905132,-0.11731367,-0.11436782,-0.11389808
-0.11782105,-0.117985986,-0.114544824,-0.11516929
-0.11739321,-0.11660322,-0.11398882,-0.11372773
-0.11682616,-0.11655518,-0.1143439,-0.11356942
-0.119204976,-0.11881484,-0.11484512,-0.11531411
-0.1182996,-0.11720176,-0.11389263,-0.113211915
-0.1159168,-0.11704062,-0.11431954,-0.11365684
-0.117647804,-0.117801666,-0.11502979,-0.11455796
-0.11666055,-0.116427585,-0.11332305,-0.112999655
-0.119024515,-0.118962504,-0.115330026,-0.11556079
-0.12028432,-0.12066299,-0.11737485,-0.1169623
-0.11932109,-0.119435094,-0.11616884,-0.11598583
-0.117520794,-0.11804004,-0.11476918,-0.115940966
-0.11892744,-0.11897431,-0.11574732,-0.11600991
-0.118927635,-0.1187456,-0.1152025,-0.11631484
-0.117048584,-0.11741762,-0.11471562,-0.11518238
-0.11597798,-0.11663725,-0.112457514,-0.112963095
-0.118288085,-0.11775825,-0.11537133,-0.11510239
-0.11626768,-0.11733756,-0.11442139,-0.1139815
-0.11756098,-0.11681025,-0.113850676,-0.113571964
-0.115968466,-0.11713467,-0.113023736,-0.11363749
-0.117123485,-0.116552494,-0.11388858,-0.1137748
-0.115992725,-0.1165838,-0.114787355,-0.113608
-0.11740581,-0.11776762,-0.1140102,-0.11448355
-0.11567686,-0.11708979,-0.11263491,-0.11333003
-0.117021486,-0.1163106,-0.11353056,-0.11371807
-0.118317045,-0.11762836,-0.11466821,-0.11452725
-0.11691133,-0.11676856,-0.114136815,-0.11370957
-0.11687587,-0.11694746,-0.11376278,-0.11363985
-0.11474756,-0.11507843,-0.111233786,-0.11189906
-0.11592114,-0.11726825,-0.11416036,-0.11384131
-0.115914896,-0.11699687,-0.113582954,-0.113492526
-0.11897681,-0.11832388,-0.11541094,-0.11499667
-0.117490724,-0.11772392,-0.114257134,-0.1135997
-0.117244676,-0.11720195,-0.11458115,-0.11435845
-0.118018016,-0.117933646,-0.11556953,-0.11476811
-0.11681865,-0.11770034,-0.11465864,-0.11445063
-0.11724703,-0.11695371,-0.114479244,-0.114292145
-0.11764536,-0.11858745,-0.11459434,-0.11460302
-0.117167875,-0.11714512,-0.1149333,-0.114871874
-0.118356586,-0.11774268,-0.114317335,-0.11506655
-0.11823125,-0.11830498,-0.11514536,-0.11068062
-0.11818077,-0.1173419,-0.11441304,-0.1170601
-0.11554526,-0.11676353,-0.11364003,-0.112425685
-0.11853896,-0.11832422,-0.1150499,-0.115367375
-0.11827318,-0.11783121,-0.1147172,-0.11526626
-0.116951704,-0.11812047,-0.11535933,-0.11418222
-0.118887745,-0.11848056,-0.115448296,-0.115109816
-0.11702168,-0.11771884,-0.11366274,-0.11306206
-0.117873535,-0.11787939,-0.11410816,-0.114677586
-0.118134856,-0.118296385,-0.11541333,-0.115792915
-0.11720742,-0.11817138,-0.11476068,-0.11477373
-0.118063666,-0.11779483,-0.1144042,-0.1151917
-0.117699705,-0.11839272,-0.115321085,-0.11576382
-0.11713989,-0.11758828,-0.11431255,-0.11479853
-0.11713676,-0.116806254,-0.11429063,-0.11488368
-0.118915774,-0.118730865,-0.11586187,-0.11572603
-0.11743506,-0.117725395,-0.11416435,-0.11418448
-0.11771879,-0.118193604,-0.11501285,-0.114245854
-0.1186584,-0.11834291,-0.11524947,-0.11542319
-0.11758008,-0.11688516,-0.11403155,-0.114469826
-0.11720228,-0.116908595,-0.11433731,-0.11392578
-0.118166305,-0.11802299,-0.11574586,-0.11509478
-0.117085,-0.11703286,-0.11422871,-0.11450932
-0.118066505,-0.11720488,-0.113808885,-0.11382417
-0.118647754,-0.11879277,-0.11488931,-0.11497271
-0.11619379,-0.117050745,-0.11365352,-0.11346142
-0.11752559,-0.11707232,-0.1144668,-0.11397251
-0.11850786,-0.11825186,-0.11532714,-0.11402343
-0.11760318,-0.11754034,-0.1138978,-0.114343405
-0.11677017,-0.11707076,-0.11475879,-0.11414125
-0.11821499,-0.118226565,-0.1156352,-0.11409199
-0.1175289,-0.117619134,-0.11433403,-0.11348208
-0.11615024,-0.116418265,-0.114065185,-0.114506006
-0.11770811,-0.11831485,-0.115024365,-0.083768845
-0.1172836,-0.11784184,-0.11398564,-0.11492934
-0.11752524,-0.117121436,-0.11353193,-0.11019448
-0.11862968,-0.1180918,-0.11603165,-0.114799276
-0.11715996,-0.11702998,-0.11454258,-0.11421645
-0.11785122,-0.117597364,-0.11378735,-0.11442007
-0.11800464,-0.11769209,-0.11599648,-0.11451572
-0.11734165,-0.11798555,-0.11489932,-0.11346479
-0.11728678,-0.11690043,-0.11419648,-0.11412221
-0.117259815,-0.1180976,-0.11519043,-0.11537588
-0.118500926,-0.117370464,-0.11392144,-0.114000395
-0.11794019,-0.117544435,-0.11358799,-0.11393027
-0.118521735,-0.11803726,-0.11493789,-0.115328565
-0.11811807,-0.11792632,-0.11466221,-0.11521216
-0.11818681,-0.11760118,-0.114019334,-0.114877835
-0.119435154,-0.118428126,-0.11580312,-0.11552402
-0.11776538,-0.11729658,-0.11493115,-0.11442373
-0.117451325,-0.11743452,-0.11465498,-0.11509125
-0.11824497,-0.11828774,-0.11470586,-0.11577387
-0.11818223,-0.11798473,-0.11504237,-0.11477633
-0.11878066,-0.117277935,-0.11357778,-0.11410177
-0.11864678,-0.11793043,-0.11458168,-0.115395606
-0.11624062,-0.117172554,-0.11383095,-0.114323094
-0.1179771,-0.11724882,-0.11454316,-0.11458516
-0.11951625,-0.11872939,-0.11603369,-0.115237355
-0.11547099,-0.11675,-0.113422014,-0.1134956
-0.117624365,-0.11675743,-0.11423047,-0.113888666
-0.11788511,-0.119358696,-0.115457036,-0.11525454
-0.11732022,-0.11720376,-0.11430762,-0.1139666
-0.116832614,-0.11747372,-0.11468951,-0.11437485
-0.11772319,-0.11812588,-0.11523286,-0.11455455
-0.11702193,-0.11804956,-0.1141357,-0.11624332
-0.11678765,-0.11766694,-0.11418726,-0.10939755
-0.119217716,-0.11796274,-0.11536465,-0.1151606
-0.116627775,-0.11735664,-0.114782766,-0.11428408
-0.11731796,-0.11826484,-0.11499019,-0.11256596
-0.119935155,-0.11933458,-0.115664944,-0.11734048
-0.117860794,-0.11722876,-0.11450249,-0.11416997
-0.11762607,-0.11781031,-0.11388193,-0.11471836
-0.119236626,-0.118087254,-0.11513667,-0.11694574
-0.11688423,-0.116432525,-0.11442138,-0.114431046
-0.11730479,-0.11725767,-0.11400684,-0.11474927
-0.11777983,-0.117869295,-0.11529014,-0.115373395
-0.11666298,-0.11739032,-0.11450815,-0.11467211
-0.11715708,-0.11695957,-0.11481323,-0.11492803
-0.117598094,-0.11837383,-0.11447998,-0.115566894
-0.11635299,-0.11727051,-0.114444874,-0.11360298
-0.1168208,-0.11725166,-0.11398379,-0.1143356
-0.11785239,-0.11859839,-0.115736626,-0.11509726
-0.11728833,-0.1165605,-0.11361855,-0.11444439
-0.1167627,-0.117350735,-0.11478349,-0.11413296
-0.11764492,-0.11755879,-0.11480947,-0.11554249
-0.117357515,-0.1175105,-0.1136876,-0.11464248
-0.118327454,-0.11697134,-0.11407632,-0.114593014
-0.11740913,-0.11842148,-0.11480888,-0.11556709
-0.117557384,-0.11751548,-0.114119574,-0.11489024
-0.11618604,-0.11693511,-0.11411528,-0.1137832
-0.11772519,-0.11827842,-0.11503794,-0.11522715
-0.117488906,-0.11712251,-0.11433931,-0.11436553
-0.116927244,-0.11683397,-0.11492045,-0.11444155
-0.11875117,-0.117934525,-0.11635299,-0.115738966
-0.11773901,-0.11726894,-0.11344478,-0.11391421
-0.118257806,-0.11725078,-0.1142562,-0.113631345
-0.11905585,-0.118411675,-0.11606665,-0.1157248
-0.11747007,-0.11717665,-0.114381,-0.11365317
-0.11854819,-0.118117236,-0.11501553,-0.114194
-0.11953212,-0.11826382,-0.11555244,-0.11355009
-0.11769722,-0.11731241,-0.11482368,-0.113860294
-0.11811861,-0.117001176,-0.114733,-0.12054443
-0.118836224,-0.11853745,-0.1153687,-0.04955703
-0.117149115,-0.11776431,-0.11352631,-0.108848095
-0.11810049,-0.1178398,-0.11538013,-0.11598183
-0.11850108,-0.11857261,-0.115123294,-0.11559854
-0.118574604,-0.11712172,-0.11456021,-0.11479727
-0.11866504,-0.11738018,-0.11449869,-0.115057565
-0.11849029,-0.118429735,-0.11501334,-0.115189746
-0.11764272,-0.11736616,-0.114363626,-0.11460185
-0.11688431,-0.11756392,-0.11446886,-0.11516523
-0.11737734,-0.11758707,-0.1150476,-0.11538316
-0.117480375,-0.117597304,-0.114583686,-0.1140252
-0.1177752,-0.117565915,-0.1142419,-0.114395514
-0.11964258,-0.118525006,-0.1159354,-0.11540713
-0.11729145,-0.117012896,-0.11470542,-0.114434674
-0.11844361,-0.11713223,-0.11440752,-0.1144475
-0.11882226,-0.11907236,-0.11546787,-0.115762554
-0.11832334,-0.117350735,-0.11440245,-0.11525601
-0.1184752,-0.11717187,-0.11422012,-0.11392529
-0.11722852,-0.117990516,-0.1144207,-0.11562407
-0.11893745,-0.11751978,-0.11371894,-0.11413926
-0.11746339,-0.1168376,-0.11480645,-0.11346885
-0.11877187,-0.1185265,-0.114962004,-0.11537285
-0.11717324,-0.117179,-0.114157856,-0.11398667
-0.11848917,-0.117069386,-0.115036964,-0.11493198
-0.11966171,-0.11913081,-0.11629702,-0.11500981
-0.11836807,-0.11732916,-0.11431563,-0.11473149
-0.11718701,-0.11720264,-0.114760354,-0.11509351
-0.11872715,-0.11848471,-0.11608966,-0.1128643
-0.118842974,-0.11758085,-0.11495727,-0.11260845
-0.117438376,-0.117250346,-0.114291355,-0.11411645
-0.11781274,-0.119182564,-0.116169475,-0.11380224
-0.11944008,-0.1172518,-0.1152939,-0.11463134
-0.11746885,-0.117174014,-0.1143083,-0.114514306
-0.11935562,-0.11867349,-0.11486826,-0.115004554
-0.11759634,-0.11755429,-0.11420367,-0.11438252
-0.117765084,-0.118334666,-0.11510561,-0.11380049
-0.11801597,-0.118091896,-0.11633374,-0.115800634
-0.11787035,-0.1175437,-0.114846006,-0.11423652
-0.117218114,-0.11689873,-0.11416934,-0.1140872
-0.11781182,-0.11867466,-0.116204344,-0.1152545
-0.11864219,-0.11706533,-0.11399536,-0.1143441
-0.116585985,-0.11748804,-0.114590324,-0.11469966
-0.11914375,-0.11852548,-0.11590092,-0.115713224
-0.11705337,-0.11679156,-0.11437617,-0.11436357
-0.118895665,-0.11755566,-0.11483653,-0.116645314
-0.118716456,-0.11794262,-0.11529522,-0.11548965
-0.119560406,-0.116785645,-0.11393901,-0.114847705
-0.116929054,-0.11727705,-0.113795415,-0.11403823
-0.11944033,-0.11862935,-0.11541729,-0.115638375
-0.11801968,-0.11706114,-0.11377303,-0.11469458
-0.117009,-0.116403565,-0.11484653,-0.11370645
-0.11938188,-0.11884526,-0.116009034,-0.11473091
-0.11785088,-0.11714883,-0.11393589,-0.13048784
-0.11884244,-0.116996385,-0.11470972,-0.114549026
-0.11899595,-0.11832397,-0.114491604,-0.11487754
-0.11792735,-0.11714883,-0.11450372,-0.11448008
-0.11769058,-0.11805308,-0.114187695,-0.1141087
-0.11903349,-0.1178873,-0.11499707,-0.11521187
-0.11731738,-0.11630591,-0.11272017,-0.113522075
-0.117571816,-0.11721919,-0.11362286,-0.11464693
-0.11953101,-0.11821894,-0.11459322,-0.1117273
-0.11817763,-0.117665485,-0.11540152,-0.11473725
-0.11629784,-0.11705132,-0.11299243,-0.1208664
-0.11789882,-0.118062355,-0.11468482,-0.11457519
-0.11618887,-0.11654947,-0.11298828,-0.10984711
-0.11791368,-0.11808803,-0.1149105,-0.11523876
-0.11782944,-0.11808677,-0.114961624,-0.115424514
-0.117900394,-0.11703632,-0.113510296,-0.11282265
-0.117194,-0.11773672,-0.114737846,-0.11447992
-0.11867485,-0.11775396,-0.11452739,-0.11480044
-0.117259026,-0.11768252,-0.114031635,-0.1143171
-0.11842535,-0.11833725,-0.11511089,-0.115535654
-0.116686724,-0.11750023,-0.112912595,-0.11423335
-0.117461085,-0.11774106,-0.11460434,-0.11396797
-0.119258545,-0.11899175,-0.115275785,-0.1158165
-0.11757012,-0.117938675,-0.1143626,-0.11450039
-0.11818491,-0.116794966,-0.11410532,-0.11500039
-0.118344285,-0.118488826,-0.11517978,-0.11629145
-0.11718198,-0.11688598,-0.11440698,-0.1138582
-0.118177734,-0.11764844,-0.11503227,-0.114106014
-0.11860331,-0.119256735,-0.116787694,-0.11571763
-0.1167499,-0.11783741,-0.11477901,-0.114426516
-0.1182165,-0.11765566,-0.11539092,-0.1147125
-0.11914531,-0.11822994,-0.11606294,-0.115366206
-0.11725332,-0.116698585,-0.11432123,-0.11464262
-0.117665485,-0.11789121,-0.11510434,-0.114528514
-0.11791508,-0.117965385,-0.11570503,-0.11582935
-0.117733695,-0.11658843,-0.114213966,-0.11394155
-0.117733344,-0.117386185,-0.11398256,-0.114416644
-0.118494,-0.11762055,-0.115323186,-0.115233935
-0.11777314,-0.11705732,-0.1143981,-0.114392534
-0.11764224,-0.1171272,-0.11453657,-0.114874996
-0.119329534,-0.118273675,-0.11544721,-0.11557784
-0.11736836,-0.11721871,-0.114705846,-0.11503233
-0.11845596,-0.11717417,-0.11495429,-0.11429511
-0.11910538,-0.118738964,-0.11611118,-0.11544697
-0.117383696,-0.116958104,-0.11373315,-0.11521993
-0.11785684,-0.117641054,-0.114398934,-0.11501719
-0.11905341,-0.1187045,-0.11521431,-0.116063096
-0.115842775,-0.11688906,-0.11430611,-0.11398637
-0.11754532,-0.11742618,-0.114360735,-0.1146813
-0.11850625,-0.11886226,-0.11520474,-0.11586728
-0.11802392,-0.11804707,-0.11464951,-0.11493896
-0.117942676,-0.11795801,-0.11512631,-0.11457773
-0.11969761,-0.11845835,-0.11554898,-0.11558384
-0.11843042,-0.1182041,-0.11406802,-0.11436099
-0.118448235,-0.11777183,-0.1141188,-0.11427359
-0.11935923,-0.11849536,-0.11553462,-0.11579336
-0.11792642,-0.11740415,-0.11396816,-0.114431694
-0.11748818,-0.11824648,-0.115262166,-0.11425917
-0.11798744,-0.11751094,-0.114919044,-0.11356191
-0.117429875,-0.11813633,-0.11447549,-0.11444078
-0.11789107,-0.118120655,-0.11451034,-0.11502324
-0.11845366,-0.11833556,-0.11590972,-0.11491133
-0.116824314,-0.11705635,-0.11491416,-0.11394258
-0.11888174,-0.117465094,-0.11448793,-0.114676856
-0.11831299,-0.11904062,-0.11533652,-0.11564672
-0.11781542,-0.11719878,-0.11496025,-0.11406045
-0.118456885,-0.11707349,-0.11317265,-0.10393642
-0.118434764,-0.1188771,-0.11620414,-0.10830444
-0.11769345,-0.11723242,-0.114255324,-0.1627543
-0.117745064,-0.11691953,-0.11406239,-0.12152574
-0.11899272,-0.11811016,-0.11531899,-0.11256446
-0.11746738,-0.116546914,-0.11380585,-0.114323236
-0.11777221,-0.11792491,-0.1142149,-0.11463682
-0.118703224,-0.119245745,-0.11576094,-0.115289055
-0.11776514,-0.11740098,-0.11376679,-0.11351343
-0.11742407,-0.11761431,-0.11393843,-0.10902808
